ID,Title,Slug,Thumbnail,Status
315,"Sinh Tồn Trên Đảo Hoang Cùng Mẹ Yêu",sinh-ton-tren-%C4%91ao-hoang-cung-me-yeu,https://cdn.vinahentai.cloud/test/story-images/poster-697f1cc5bd8e4eb0b62fc8ed-w575-1770346810699-d89a3ac7.jpg,pending
316,"Sống cùng bạn mẹ",song-cung-ban-me,https://cdn.vinahentai.cloud/test/story-images/poster-69810894a6f91bfe8a4c0cac-w575-1770346810462-552f0cdc.webp,pending
317,"Vùng đất định mệnh",vung-%C4%91at-%C4%91inh-menh,https://cdn.vinahentai.cloud/test/story-images/poster-6984f532199f961ec0f104d2-w575-1770346808803-adaa08e4.jpg,pending
318,"Trả Thù Bằng Dàn Harem [Phục thù lập harem | Revenge by Harem]",tra-thu-bang-dan-harem-phuc-thu-lap-harem-revenge-by-harem,https://cdn.vinahentai.cloud/test/story-images/poster-6980f189a6f91bfe8a493325-w575-1770346803674-886a48bb.jpg,pending
319,"Săn vợ người ở thế giới khác",san-vo-nguoi-o-the-gioi-khac,https://cdn.vinahentai.cloud/test/story-images/poster-6978308d9542fd19827f80ac-w575-1770346800144-669e22e5.webp,pending
320,"Mẹ bạn là của tôi",me-ban-la-cua-toi-2,https://cdn.vinahentai.cloud/test/story-images/poster-69782f019542fd19827f3cc8-w575-1770346790249-12db0d56.webp,pending
321,"Là mẹ hay chị",la-me-hay-chi,https://cdn.vinahentai.cloud/test/story-images/poster-697814079542fd19827b07c4-w575-1770346781498-e76fc0a5.jpg,pending
322,"Ăn mẹ trước [I’ll Eat Your Mom First]",an-me-truoc-ill-eat-your-mom-first,https://cdn.vinahentai.cloud/test/story-images/poster-697820f59542fd19827cd767-w575-1770346777049-cbe3828d.jpg,pending
323,"Nô lệ tộc elf",no-le-toc-elf,https://cdn.vinahentai.cloud/test/story-images/poster-6977ee4ffa99089fc8503687-w575-1770346770093-de3a9293.jpg,pending
324,"Bug Game Số Hưởng",bug-game-so-huong,https://cdn.vinahentai.cloud/test/story-images/poster-6977c8e764065403bab4a5f0-w575-1770346767757-a50f73f7.jpg,pending
325,"Phụ nữ của thần",phu-nu-cua-than,https://cdn.vinahentai.cloud/test/story-images/poster-6977e85dfa99089fc84f5f7a-w575-1770346764658-8b545445.jpg,pending
326,"Đến Mẹ Vợ Cũng Phải Chiều Theo Ý Anh",%C4%91en-me-vo-cung-phai-chieu-theo-y-anh,https://cdn.vinahentai.cloud/test/story-images/poster-6977aa752cedb60014ddcd6c-w575-1770346752649-57c4d23d.webp,pending
327,"Tôi phải ngủ với một người lạ",toi-phai-ngu-voi-mot-nguoi-la,https://cdn.vinahentai.cloud/test/story-images/poster-6977add22cedb60014deb7c5-w575-1770346747791-ee79adb6.jpg,pending
328,"Không phải vợ mà là MẸ vợ",khong-phai-vo-ma-la-me-vo,https://cdn.vinahentai.cloud/test/story-images/poster-697798c12cedb60014d72663-w575-1770346720307-2a5f2d9a.webp,pending
329,"Giao Kèo Ma Quỷ",giao-keo-ma-quy,https://cdn.vinahentai.cloud/test/story-images/poster-69779be62cedb60014d85922-w575-1770346718071-8c4fd6a7.webp,pending
330,"Ràng buộc thân thể",rang-buoc-than-the,https://cdn.vinahentai.cloud/test/story-images/poster-69779e242cedb60014d93b2b-w575-1770346716314-7f81036c.jpg,pending
331,"Nhật Ký Thông Lỗ",nhat-ky-thong-lo,https://cdn.vinahentai.cloud/test/story-images/poster-6977a4c02cedb60014dbc241-w575-1770346709748-4e9f7589.webp,pending
332,"Nhật ký chinh phục",nhat-ky-chinh-phuc,https://cdn.vinahentai.cloud/manga-posters/d7bdd2b3-e3e7-4880-a410-8ed45245d6a1-1770578246987-d7d7b0e1.jpg,pending
333,"Sắc Dục Mê Người",sac-duc-me-nguoi,https://cdn.vinahentai.cloud/test/story-images/poster-69842ec057bcd06a925cd47c-w575-1770346693452-b90dd753.jpg,pending
334,"Ta Là Giáo Chủ Tà Giáo",ta-la-giao-chu-ta-giao,https://cdn.vinahentai.cloud/test/story-images/poster-6982a08b7757275c69d44b00-w575-1770346687959-8fb1d38b.jpg,pending
335,"Sinh tồn với mẹ kế",sinh-ton-voi-me-ke,https://cdn.vinahentai.cloud/manga-posters/ed6dd7bc-c529-46cc-b341-aeaf27642612-1770410744929-266c1d9b.jpg,pending
336,"Tiệm cafe dành cho những bà mẹ",tiem-cafe-danh-cho-nhung-ba-me,https://cdn.vinahentai.cloud/test/story-images/poster-69773f7b2cedb60014bfc2af-w575-1770346679519-e87a613d.webp,pending
337,"Đáy xã hội may mắn và em succubus múp rụp",%C4%91ay-xa-hoi-may-man-va-em-succubus-mup-rup,https://cdn.vinahentai.cloud/test/story-images/poster-697735292cedb60014bdd1d9-w575-1770346668724-f3dcaf61.webp,pending
338,"Những cô vợ dâm loàn",nhung-co-vo-dam-loan,https://cdn.vinahentai.cloud/test/story-images/poster-69770fd62cedb60014b5575e-w575-1770346640007-bf0b9576.jpg,pending
339,"Dì tôi",di-toi,https://cdn.vinahentai.cloud/test/story-images/poster-6974d25f7b0010d34a2bd316-w575-1770346604303-43227fa8.webp,pending
340,"Mẹ Kế",me-ke,https://cdn.vinahentai.cloud/test/story-images/poster-6974d2f67b0010d34a2bf7f8-w575-1770346603894-e0c0eb82.jpg,pending
341,"Sức Hút Đồng Phục [Seductive Uniform]",suc-hut-%C4%91ong-phuc-seductive-uniform,https://cdn.vinahentai.cloud/test/story-images/poster-69850feaf2cbc98706a4328a-w575-1770346437813-8ab85a44.jpg,pending
342,"Quán Rượu Của Yeoni",quan-ruou-cua-yeoni,https://cdn.vinahentai.cloud/test/story-images/poster-690cb59631ea0e89ab240832-w575-1770345616921-288c1369.webp,pending
343,"Vừa Rồi Cậu Tự Sướng Trong Nhà Tắm Phải Không",vua-roi-cau-tu-suong-trong-nha-tam-phai-khong,https://cdn.vinahentai.cloud/test/story-images/poster-698277b67757275c69d053c6-w575-1770346171806-cd65cf3f.jpg,pending
344,"Thuần Phục Kẻ Bắt Nạt",thuan-phuc-ke-bat-nat,https://cdn.vinahentai.cloud/test/story-images/poster-693ec768f817756a06126c9f-w575-1770345738646-d3bc26a6.webp,pending
345,"Nhân Vật Webtoon Na Kang Lim NTR",nhan-vat-webtoon-na-kang-lim-ntr,https://cdn.vinahentai.cloud/test/story-images/poster-69837718f23026fd1923734d-w575-1770346268525-755975d6.jpg,pending
346,"Bậc Thầy Thiết Kế Điền Trang",bac-thay-thiet-ke-%C4%91ien-trang,https://cdn.vinahentai.cloud/test/story-images/poster-6983ece957bcd06a92543a40-w575-1770346281806-82623500.jpg,pending
347,"Huyết Danh Requiem (Không Che)",khuc-cau-hon-cua-khuyet-danh,https://cdn.vinahentai.cloud/test/story-images/poster-694d51cce13b8fcd95294be6-w575-1770345802603-cc6277f7.webp,pending
348,"Ly dị vợ để húp hàu",ly-di-vo-%C4%91e-hup-hau,https://cdn.vinahentai.cloud/test/story-images/poster-694d96bee36a1387ec8d21c4-w575-1770345805169-ae9fa432.webp,pending
349,"Nữ Thần Bãi Biển",nu-than-bai-bien,https://cdn.vinahentai.cloud/test/story-images/poster-68e2c346a5d5ef6634b53497-w575-1770345586984-6b9adea1.webp,pending
350,"Tuyết Và Sô Cô La (Không Che)",tuyet-va-so-co-la-khong-che,https://cdn.vinahentai.cloud/test/story-images/poster-6950b04e2760c1ec6bf3d658-w575-1770345812652-e496ecce.webp,pending
351,"Ngôi Làng Dục Vọng",ngoi-lang-duc-vong,https://cdn.vinahentai.cloud/test/story-images/poster-6910a3a57d7ada0ba8a20a1f-w575-1770345627025-2043351c.jpg,pending
352,"The Billionaire’S Monster Cock Son-In-Law",the-billionaires-monster-cock-son-in-law,https://cdn.vinahentai.cloud/test/story-images/poster-6984876257bcd06a926ce493-w575-1770346403124-5d04799f.jpg,pending
353,"Cô giáo gợi cảm",co-giao-goi-cam,https://cdn.vinahentai.cloud/test/story-images/poster-68e18f4a1d73ad33622db972-w575-1770345582958-4ddad7b6.webp,pending
354,"Khao khát dục vọng",khao-khat-duc-vong,https://cdn.vinahentai.cloud/test/story-images/poster-68e2c3e08a205502ed992049-w575-1770345587563-99f5b3a2.jpg,pending
355,"Tôi Là Ma Cà Rồng",toi-la-ma-ca-rong,https://cdn.vinahentai.cloud/test/story-images/poster-6955a91f1e07c70bfb0056ed-w575-1770345853475-ca6d4356.webp,pending
356,"Tài Khoản Mạng Xã Hội Bí Mật Của Giáo Sư",tai-khoan-mang-xa-hoi-bi-mat-cua-giao-su,https://cdn.vinahentai.cloud/test/story-images/poster-6917da2828a17ff76005fad9-w575-1770345632408-809ee7d7.webp,pending
357,"Thao túng nhận thức",thao-tung-nhan-thuc,https://cdn.vinahentai.cloud/test/story-images/poster-69612f91d87038b68ed24eb8-w575-1770345956868-eb64e0c7.webp,pending
358,"Nhật Ký Quan Sát",nhat-ky-quan-sat,https://cdn.vinahentai.cloud/test/story-images/poster-6967903866b2cee1bac5cef8-w575-1770345975839-eb1962f5.webp,pending
359,"Cửa hàng tiện lợi của chị Eunhye",cua-hang-tien-loi-cua-chi-eunhye,https://cdn.vinahentai.cloud/test/story-images/poster-68e1977c7d4f58a33b6505da-w575-1770345583449-30020b9f.webp,pending
360,"Vệ Sĩ Của Mẹ",milf-guard,https://cdn.vinahentai.cloud/test/story-images/poster-691b2371311ae66c89a05476-w575-1770345636481-c4952a51.webp,pending
361,"Những ngày rực rỡ",nhung-ngay-ruc-ro,https://cdn.vinahentai.cloud/test/story-images/poster-68dbb6bd1225628bfe2dcdb9-w575-1770345571776-63c26be8.webp,pending
362,"Màn Trở Về Huy Hoàng",man-tro-ve-huy-hoang,https://cdn.vinahentai.cloud/test/story-images/poster-696e64ef5761ca8ef7f52610-w575-1770346085167-fe12d024.webp,pending
363,"Các em trinh nữ ở rể",cac-em-trinh-nu-o-re,https://cdn.vinahentai.cloud/test/story-images/poster-68e19b3f1d73ad33622dbe15-w575-1770345583977-369d1e18.webp,pending
364,"Bài Học Hư Hỏng",bai-hoc-hu-hong,https://cdn.vinahentai.cloud/test/story-images/poster-69218fb816dbf3f71599101a-w575-1770345674847-98f23276.jpg,pending
365,"Kẻ Say Rượu Điên Loạn",ke-say-ruou-ien-loan,https://cdn.vinahentai.cloud/test/story-images/poster-6921916116dbf3f71599121c-w575-1770345675425-d112c964.webp,pending
366,"Chị giúp việc",chi-giup-viec,https://cdn.vinahentai.cloud/test/story-images/poster-6977388a2cedb60014be6a9b-w575-1770346116190-26fb753f.webp,pending
367,"CCTV",cctv,https://cdn.vinahentai.cloud/test/story-images/poster-6921935024c7c456e414a0ca-w575-1770345676680-e5ea937f.webp,pending
368,"Cùng Nhau Đi Trốn",cung-nhau-i-tron,https://cdn.vinahentai.cloud/test/story-images/poster-692194cd24c7c456e414a6bb-w575-1770345677272-4eee5ebc.jpg,pending
369,"Đoàn Huấn luyện Tân binh Nữ",%C4%91oan-huan-luyen-tan-binh-nu,https://cdn.vinahentai.cloud/test/story-images/poster-697743222cedb60014c062b7-w575-1770346117814-ff3ae56b.webp,pending
370,"Người Đàn Ông Thoái Hóa",nguoi-an-ong-thoai-hoa,https://cdn.vinahentai.cloud/test/story-images/poster-6921d9f316dbf3f71599ee95-w575-1770345677803-56df53e3.webp,pending
371,"Báo Cáo Hiệu Suất (Tình Dục)",bao-cao-hieu-suat-tinh-duc,https://cdn.vinahentai.cloud/test/story-images/poster-6921dcaf16dbf3f71599f8b3-w575-1770345678418-fc82e1b4.webp,pending
372,"Baba… Con Muốn Ôm Ba Thêm Một Lần Nữa",baba-con-muon-om-ba-them-mot-lan-nua,https://cdn.vinahentai.cloud/test/story-images/poster-6921dde116dbf3f71599ff6d-w575-1770345679064-d6124752.jpg,pending
373,"KHÔNG CHE-Có Phòng Trống Không",khong-che-co-phong-trong-khong-,https://cdn.vinahentai.cloud/test/story-images/poster-68e3d559d61d9ee0433abd87-w575-1770345589446-8547abc8.webp,pending
374,"Cặp đôi kí sinh",cap-oi-ki-sinh,https://cdn.vinahentai.cloud/test/story-images/poster-68e3d76dd61d9ee0433abe4f-w575-1770345590039-c3310142.webp,pending
375,"Cô giáo, lâu rồi không gặp",co-giao-lau-roi-khong-gap,https://cdn.vinahentai.cloud/test/story-images/poster-68e3d985d61d9ee0433abf61-w575-1770345590660-8cfa8703.webp,pending
376,"Sống Ở Mỹ",song-o-my,https://cdn.vinahentai.cloud/test/story-images/poster-6931a89f047e687eda6be96d-w575-1770345701233-d4ed7b4c.webp,pending
377,"Nô lệ Hầm trú ẩn",no-le-ham-tru-an,https://cdn.vinahentai.cloud/test/story-images/poster-6931b75dc6ab6a3cc0da695e-w575-1770345702377-03081248.webp,pending
378,"Mở Khóa Tim Nàng",mo-khoa-tim-nang,https://cdn.vinahentai.cloud/test/story-images/poster-69358b47742c471a8500a969-w575-1770345709361-d82cb35f.jpg,pending
379,"Gia đình thân thiết",gia-%C4%91inh-than-thiet,https://cdn.vinahentai.cloud/test/story-images/poster-697f627abd8e4eb0b63b45bf-w575-1770346134000-e98bc3c7.webp,pending
380,"Buổi Học Làm Tình Với Em Gái",buoi-hoc-lam-tinh-voi-em-gai,https://cdn.vinahentai.cloud/test/story-images/poster-6938f62b07a7b5dfeb906b34-w575-1770345714446-501f130f.webp,pending
381,"Anh sẽ bảo vệ em",se-bao-ve-cau,https://cdn.vinahentai.cloud/test/story-images/poster-69397f204c79af14df4af946-w575-1770345715644-c06e26e3.webp,pending
382,"Câu chuyện cho thuê băng 18+",cau-chuyen-cho-thue-bang-18,https://cdn.vinahentai.cloud/test/story-images/poster-6980db83a6f91bfe8a442150-w575-1770346142174-a9d3e013.webp,pending
383,"Trò Chơi Mạo Hiểm",tro-choi-mao-hiem,https://cdn.vinahentai.cloud/test/story-images/poster-6939def44c79af14df4ea076-w575-1770345721900-58c8f39a.webp,pending
384,"Not Safe For Work",not-safe-for-work,https://cdn.vinahentai.cloud/test/story-images/poster-693c27561fe92f48a1a38e0f-w575-1770345729693-169f513f.webp,pending
385,"Chuyện Tình Vào Lễ Giáng Sinh",chuyen-tinh-vao-le-giang-sinh,https://cdn.vinahentai.cloud/test/story-images/poster-6973a540ae393eff95bfbf05-w575-1770345395983-6bd1d601.jpg,pending
386,"Khi Loser Trỗi Dậy",khi-loser-troi-day,https://cdn.vinahentai.cloud/test/story-images/poster-69736bb155b1239204834fce-w575-1770345372619-712bacdb.jpg,pending
387,"Tán tỉnh em đi",tan-tinh-em-%C4%91i,https://cdn.vinahentai.cloud/test/story-images/poster-69721be84ecf01e475f1d441-w575-1770344598946-1565ef1b.jpg,pending
388,"Câu chuyện nhỏ, bí mật lớn",cau-chuyen-nho-bi-mat-lon,https://cdn.vinahentai.cloud/test/story-images/poster-6971d87fc4aa5f0aef01fe0f-w575-1770344572269-9e3cd5bf.jpg,pending
389,"Tình yêu đôi bên",tinh-yeu-%C4%91oi-ben,https://cdn.vinahentai.cloud/test/story-images/poster-6971e609c4aa5f0aef039a02-w575-1770344563769-f8566256.webp,pending
390,"Cuộc tình rối rắm",cuoc-tinh-roi-ram,https://cdn.vinahentai.cloud/manga-posters/a07cfb2f-aed8-4b44-a7d4-e1e8b518c617-1771197124249-c126767d.jpg,pending
391,"Thôi miên tuyệt đối ở dị giới",thoi-mien-tuyet-%C4%91oi-o-di-gioi,https://cdn.vinahentai.cloud/test/story-images/poster-6971c914c4aa5f0aef005480-w575-1770344559064-a63c4a0c.jpg,pending
392,"Vận chuyển số hưởng",van-chuyen-so-huong,https://cdn.vinahentai.cloud/test/story-images/poster-6971d606c4aa5f0aef01bf14-w575-1770344550615-d7eeb90b.webp,pending
393,"Dõi theo tình đầu",doi-theo-tinh-%C4%91au,https://cdn.vinahentai.cloud/test/story-images/poster-6971b60bc4aa5f0aeffdd64c-w575-1770344525468-5d107afc.webp,pending
394,"Love limit exceeded season 2",love-limit-exceeded-season-2,https://cdn.vinahentai.cloud/manga-posters/1c044732-6fb7-43c8-b326-3e9d1ecc99be-1755421681-1771368292715-4fc6046f.jpg,pending
395,"Streamer Seolyi",streamer-seolyi,https://cdn.vinahentai.cloud/manga-posters/a88a027a-856d-4061-b7e5-1b6677ae7800-1771369978549-762d3151.jpg,pending
396,"Tôi Mát Xa Em Gái Tôi Mỗi Đêm [I Massage My Sister Every Night]",toi-mat-xa-em-gai-toi-moi-%C4%91em-i-massage-my-sister-every-night,https://cdn.vinahentai.cloud/test/story-images/poster-696eb0949d8042fc3ff13563-w575-1770343973149-a2dccc5d.webp,pending
397,"Yoga Teacher",yoga-teacher,https://cdn.vinahentai.cloud/manga-posters/0d01093f-1f02-414f-9c63-e7a74cb18986-1770673260144-7c6814c5.jpg,pending
398,"Bí mật suối nước nóng",bi-mat-suoi-nuoc-nong,https://cdn.vinahentai.cloud/manga-posters/0d61535a-9221-4481-84b5-af3cd5f8b306-1770678350032-6a97f40f.jpg,pending
399,"Opium",opium,https://cdn.vinahentai.cloud/manga-posters/adb0c5ce-73cc-4786-b24f-62ed48f68548-1751573763-1770679425515-8303e501.jpg,pending
400,"I Divorced My Wife",i-divorced-my-wife,https://cdn.vinahentai.cloud/manga-posters/40b8ce3c-24af-41b7-af6a-14aba28ec198-1754978881-1770682918596-b631b76e.jpg,pending
401,"Yahalue - Aharoo [Ahab road; 亚哈路]",yahalue-aharoo-ahab-road-%E4%BA%9A%E5%93%88%E8%B7%AF,https://cdn.vinahentai.cloud/manga-posters/c8efab03-7761-40a3-893b-a288396da120-1770689997075-e0346eaa.jpg,pending
402,"JK Cumdump Development 2",jk-cumdump-development-2,https://cdn.vinahentai.cloud/manga-posters/a7c2a16e-6ee2-486a-bd54-10239ac13bba-1770698877117-389e7c6d.jpg,pending
403,"Canh Phòng",canh-phong,https://cdn.vinahentai.cloud/manga-posters/08d28ddc-4f58-4613-9a5c-00e73c494fd8-1770705760016-9312d0eb.jpg,pending
404,"Bạn Tình Là Streamer",ban-tinh-la-streamer,https://cdn.vinahentai.cloud/manga-posters/b31d2562-d124-49a1-a2f7-a3216746ece4-1762272484-1770707502469-8ed6a8e2.jpg,pending
405,"KHÚC CẦU HỒN CỦA KHUYẾT DANH",khuc-cau-hon-cua-khuyet-danh-2,https://cdn.vinahentai.cloud/manga-posters/f5a67e46-e2b1-4850-a1c9-3b3abcbbc27b-1766660178-1770713148688-9d65840b.jpg,pending
406,"Trùng Sinh • Bí Mật Sau Cơn Mưa",trung-sinh-bi-mat-sau-con-mua,https://cdn.vinahentai.cloud/manga-posters/7fe321d1-c4c9-4bd9-9901-b6b3cb6d555a-1758445682-1770716889636-a8a7e988.jpg,pending
407,"Cohabitation [Sống Chung, Sống Thử]",cohabitation-song-chung-song-thu,https://cdn.vinahentai.cloud/manga-posters/2df85664-0517-47af-9111-784642d7472f-1770721098875-f9c87c6f.jpg,pending
408,"cuộc sống thường ngày của biến thái",cuoc-song-thuong-ngay-cua-bien-thai,https://cdn.vinahentai.cloud/manga-posters/a93039ff-eb08-4c22-9ab1-ce4fd68e0f36-1747655902-1770836958535-fad32add.webp,pending
409,"Ahri - (League Of Legends)",ahri-league-of-legends,https://cdn.vinahentai.cloud/manga-posters/6da6718a-bb8e-44bf-b2bf-670da412f033-1770837177526-e9b537d2.jpg,pending
410,"Bắt Tay Vào Việc Kinh Doanh",bat-tay-vao-viec-kinh-doanh,https://cdn.vinahentai.cloud/manga-posters/77bbc1e8-3f1e-424c-a62d-6e2ba4a2b1ff-1761682081-1770839847410-323d3c35.jpg,pending
411,"Phòng nét thịt gái",phong-net-thit-gai,https://cdn.vinahentai.cloud/manga-posters/88da686b-744e-4a96-9d51-5560b58fb777-1770840373909-f5950d70.jpg,pending
412,"Bị các chị đại mần thịt",bi-cac-chi-%C4%91ai-man-thit,https://cdn.vinahentai.cloud/manga-posters/8e090336-1241-4632-88a5-edf743711481-1761682083-1770853661205-27309859.jpg,pending
413,"A Young Auntie",a-young-auntie,https://cdn.vinahentai.cloud/manga-posters/9d0f322f-5a9a-4450-843b-571e4b3945c5-1770856221723-6640abc2.jpg,pending
414,"Khúc tam tấu cuồng loạn",khuc-tam-tau-cuong-loan,https://cdn.vinahentai.cloud/manga-posters/88812316-7e16-4396-bd6a-b654e243e72e-1767788643-1771125783951-62af7dd0.jpg,pending
415,"Poor Chikorita (Pokémon)",poor-chikorita-pokemon,https://cdn.vinahentai.cloud/manga-posters/a17570b2-5b02-4537-9605-e626d9dae14c-1771129232430-43479c18.jpg,pending
416,"Sow",sow,https://cdn.vinahentai.cloud/manga-posters/5595b682-35b7-412c-b74a-d21e44f79960-1771129367484-7ad866bd.jpg,pending
417,"Chàng Thám Tử Đào Hoa [Mindreader]",chang-tham-tu-%C4%91ao-hoa-mindreader,https://cdn.vinahentai.cloud/manga-posters/f4c0ad3a-e2eb-4ff7-a81b-46efce64079e-1771133008203-3a03088a.jpg,pending
418,"Bought By The Demon Lord Before The Ending",bought-by-the-demon-lord-before-the-ending,https://cdn.vinahentai.cloud/test/story-images/poster-696e0ea663b16bcd46f51a51-w575-1770343909634-d4a1a3c4.webp,pending
419,"Backward Alert",backward-alert,https://cdn.vinahentai.cloud/test/story-images/poster-696d9dddcb27acd552b14643-w575-1770343765869-42bdae52.jpg,pending